feature_id;feature_mz;feature_rt;candidate_structure_tax_npc_01pat;feature_pred_tax_npc_01pat_val;feature_pred_tax_npc_01pat_score;candidate_structure_tax_npc_02sup;feature_pred_tax_npc_02sup_val;feature_pred_tax_npc_02sup_score;candidate_structure_tax_npc_03cla;feature_pred_tax_npc_03cla_val;feature_pred_tax_npc_03cla_score;consensus_class;structure_name;candidate_structure_organism_occurrence_closest;confidence;score_final;npc_pathway;npc_superclass;npc_class;color_pathway;color_superclass;color_class
88;465.06654125734;1.3139119;Shikimates and Phenylpropanoids;Fatty acids;0.998;Coumarins;Fatty Acids and Conjugates;0.82;Simple coumarins;Thia fatty acids;0.917;Simple coumarins;Ellagic acid glucoside;Magnoliopsida;NA;0.532147536305138;Shikimates and Phenylpropanoids;Coumarins;Simple coumarins;#7B3294;#86439D;#BF9CCC
89;438.98615653497;1.3140464;NA;Polyketides;0.402;NA;Cyclic polyketides;0.171;NA;2-pyrone derivatives;0.226;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
90;802.109473709175;1.3141948;NA;Fatty acids;0.678;NA;Monoterpenoids;0.306;NA;Fatty alcohols;0.104;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
91;518.001472653931;1.3144226;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.942;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.913;Cinnamic acids and derivatives;Cinnamic acids and derivatives;0.89;Cinnamic acids and derivatives;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
92;397.959541234311;1.3144525;notClassified;Alkaloids;0.987;notClassified;Pseudoalkaloids (transamidation);0.917;notClassified;Purine alkaloids;0.98;notClassified;Guanine;Biota;high;0.895054262103843;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
93;277.03439675938;1.31465;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.795;notClassified;Small peptides;0.865;notClassified;Dipeptides;0.895;Shikimates and Phenylpropanoids;3,4,8,9,10-Pentahydroxybenzo[c]chromen-6-one;;NA;0.271448854405299;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
94;483.077345682095;1.314692;NA;Shikimates and Phenylpropanoids;0.334601247989738;NA;Phenolic acids (C6-C1);0.310701158847614;NA;Gallotannins;0.239000891421242;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
95;321.024370812154;1.3147149;Alkaloids;Shikimates and Phenylpropanoids;0.891;Anthranilic acid alkaloids;Phenylpropanoids (C6-C3);0.501;notClassified;Cinnamic acids and derivatives;0.402;Anthranilic acid alkaloids;Lorazepam;Magnoliopsida;NA;0.521732951976889;Alkaloids;Anthranilic acid alkaloids;Unclassified;#2C7BB6;#3782BA;#AFCDE3
96;447.056071012617;1.3147714;notClassified;Shikimates and Phenylpropanoids;0.835;notClassified;Phenylpropanoids (C6-C3);0.799;notClassified;Cinnamic acids and derivatives;0.644;notClassified;NA;;NA;0.10030812074489;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
97;767.072283965355;1.3148499;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.837;Phenolic acids (C6-C1);Phenolic acids (C6-C1);0.718;NA;Simple phenolic acids;0.536;Phenolic acids (C6-C1);NA;NA;NA;NA;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Unclassified;#7B3294;#9E68B0;#D8C3DF
98;303.013552893025;1.314913;Shikimates and Phenylpropanoids;Carbohydrates;0.993;Phenolic acids (C6-C1);Nucleosides;0.984;Gallotannins;Purine nucleosides;0.843;Gallotannins;Ellagic acid;;NA;0.435323344572748;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
99;785.083438828559;1.3150264;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.536;Phenolic acids (C6-C1);Small peptides;0.644;Gallotannins;Pyridine alkaloids;0.592;Gallotannins;[(2R,3R,4S,5R,6R)-2,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxybenzoyl)oxyoxan-4-yl] 3,4,5-trihydroxy-2-[(7,13,14-trihydroxy-3,10-dioxo-2,9-dioxatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),4,6,8(16),11,13-hexaen-6-yl)oxy]benzoate;Magnoliopsida;NA;0.444101151893857;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
100;880.02768685975;1.3151714;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.897;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.945;Cinnamic acids and derivatives;Cinnamic acids and derivatives;0.932;Cinnamic acids and derivatives;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
101;807.064765506874;1.3152546;NA;Amino acids and Peptides;0.428;NA;Small peptides;0.149;NA;Purine alkaloids;0.152;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
102;595.145048964283;1.3153144;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.468;Flavonoids;Small peptides;0.327;Proanthocyanins;Dipeptides;0.052;Proanthocyanins;(+)-Gallocatechin-(4alpha->6)-(+)-catechin;;NA;0.311628719966517;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
103;420.005953597356;1.3158234;Amino acids and Peptides;Amino acids and Peptides;0.913;Small peptides;Small peptides;0.915;Aminoacids;Aminoacids;0.907;Aminoacids;NA;NA;NA;NA;Amino acids and Peptides;Small peptides;Aminoacids;#D73027;#E57873;#E88681
104;839.002542748172;1.3159442;NA;Alkaloids;0.381;NA;Nucleosides;0.376;NA;Cyclamides;0.262;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
105;921.05489523209;1.3175495;Alkaloids;Alkaloids;0.832;NA;Nicotinic acid alkaloids;0.576;NA;Pyridine alkaloids;0.578;Alkaloids;NA;NA;NA;NA;Alkaloids;Unclassified;Unclassified;#2C7BB6;#8BB6D7;#D1E2EF
106;289.07061269108;1.3228865;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.684630985324988;Flavonoids;Flavonoids;0.684630985324988;Dihydroflavonols;Flavan-3-ols;0.684630985324988;Dihydroflavonols;Fustin;;high;0.348439001210918;Shikimates and Phenylpropanoids;Flavonoids;Dihydroflavonols;#7B3294;#9255A7;#A979BA
107;307.081102035888;1.3230133;Shikimates and Phenylpropanoids;Alkaloids;0.453;Flavonoids;Tyrosine alkaloids;0.439;Flavan-3-ols;Phenylethylamines;0.463;Flavan-3-ols;(-)-Epigallocatechin $ Epigallocatechin;;NA;0.468767099157147;Shikimates and Phenylpropanoids;Flavonoids;Flavan-3-ols;#7B3294;#9255A7;#AF82BE
108;440.133898369088;1.3472525;notClassified;Carbohydrates;0.548;notClassified;Nucleosides;0.448;notClassified;Purine nucleosides;0.289;notClassified;NA;;NA;0.093847054957894;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
109;447.093260744149;1.35064;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.956;Flavonoids;Phenolic acids (C6-C1);0.916;Flavones;Simple phenolic acids;0.941;Flavones;Apigenin 7-O-beta-glucuronide;Magnoliopsida;NA;0.454329639633732;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
110;482.129232155782;1.3542295;Alkaloids;Alkaloids;0.95;Serine alkaloids;Tryptophan alkaloids;0.949;Thiazole alkaloids;Simple indole alkaloids;0.833;Thiazole alkaloids;Yersiniabactin $ 2-[1-hydroxy-1-[2-[2-(2-hydroxyphenyl)-4,5-dihydro-1,3-thiazol-4-yl]-1,3-thiazolidin-4-yl]-2-methylpropan-2-yl]-4-methyl-5H-1,3-thiazole-4-carboxylic acid;Eukaryota;NA;0.299503840530932;Alkaloids;Serine alkaloids;Thiazole alkaloids;#2C7BB6;#77AAD0;#A7C8E0
111;456.144060767268;1.3597509;NA;Shikimates and Phenylpropanoids;0.534222581848061;NA;Flavonoids;0.427378065478448;NA;Flavones;0.284918710318966;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
112;668.981813063858;1.3658077;Amino acids and Peptides;Amino acids and Peptides;0.994;Small peptides;Small peptides;0.996;Aminoacids;Aminoacids;0.993;Aminoacids;NA;NA;NA;NA;Amino acids and Peptides;Small peptides;Aminoacids;#D73027;#E57873;#E88681
113;261.131129125225;1.3680621;Amino acids and Peptides;Alkaloids;0.982;Small peptides;Nicotinic acid alkaloids;0.588;Dipeptides;Pyridine alkaloids;0.589;Dipeptides;Maculosin;;NA;0.24652769976216;Amino acids and Peptides;Small peptides;Dipeptides;#D73027;#E57873;#EC9C98
114;239.14922569134;1.3684057;Polyketides;Shikimates and Phenylpropanoids;0.653;Chromanes;Coumarins;0.552;Chromones;Naphthoquinones;0.441;Chromones;Chromone;;NA;0.385537437966716;Polyketides;Chromanes;Chromones;#1B9E77;#30A783;#ACDCCD
115;449.162584953908;1.3717811;notClassified;Amino acids and Peptides;0.846;notClassified;Oligopeptides;0.84;notClassified;Tripeptides;0.047;notClassified;(2S,3R,4R,5R,6R)-2-methyl-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(4-hydroxy-3-methoxyphenoxy)oxan-2-yl]methoxy]oxane-3,4,5-triol;Magnoliopsida;NA;0.435436095627688;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
116;444.207381993359;1.3718108;notClassified;Amino acids and Peptides;0.805;notClassified;Oligopeptides;1;notClassified;Depsipeptides;0.867;notClassified;NA;;NA;0.102558867805869;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
117;529.944967366853;1.3739737;Alkaloids;Carbohydrates;0.951;Pseudoalkaloids;Nucleosides;0.967;Purine alkaloids;Purine nucleosides;0.987;Purine alkaloids;9-(beta-D-Ribofuranosyl)zeatin;;NA;0.30809200296465;Alkaloids;Pseudoalkaloids;Purine alkaloids;#2C7BB6;#6AA2CC;#9EC3DE
118;957.061771911378;1.3742639;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.915;notClassified;Phenylpropanoids (C6-C3);0.958;notClassified;Cinnamic acids and derivatives;0.946;Shikimates and Phenylpropanoids;Acetophenone;;high;0.385304824114572;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
119;588.981923427276;1.3745686;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.921;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.97;Cinnamic acids and derivatives;Cinnamic acids and derivatives;0.964;Cinnamic acids and derivatives;(E)-3-(2-Hydroxyphenyl)-2-propenal $ 2-Hydroxycinnamaldehyde;;NA;0.397153240974655;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
120;962.040440564596;1.3748528;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.513;notClassified;Phenylpropanoids (C6-C3);0.605;notClassified;Cinnamic acids and derivatives;0.499;Shikimates and Phenylpropanoids;Phenylacetylene;;NA;0.48683736145389;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
121;453.009006636335;1.375616;notClassified;Shikimates and Phenylpropanoids;0.922;notClassified;Flavonoids;0.652;notClassified;Chalcones;0.629;notClassified;NA;;NA;0.27396795759122;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
122;686.992465007499;1.3769205;NA;Alkaloids;0.454;NA;Phenylpropanoids (C6-C3);0.153;NA;Benzodiazepine alkaloids;0.181;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
123;495.003884947623;1.3774596;Alkaloids;Alkaloids;0.859;NA;Tyrosine alkaloids;0.568;NA;Phenylethylamines;0.552;Alkaloids;NA;NA;NA;NA;Alkaloids;Unclassified;Unclassified;#2C7BB6;#8BB6D7;#D1E2EF
124;487.015616812146;1.3780626;NA;Shikimates and Phenylpropanoids;0.343578792662128;NA;Phenolic acids (C6-C1);0.317149654765041;NA;Gallotannins;0.317149654765041;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
125;952.104852406983;1.3780972;Polyketides;Polyketides;0.703;NA;Cyclic polyketides;0.689;2-pyrone derivatives;2-pyrone derivatives;0.821;2-pyrone derivatives;NA;NA;NA;NA;Polyketides;Unclassified;2-pyrone derivatives;#1B9E77;#82CAB4;#8FCFBC
126;515.516944787424;1.3784813;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.891;notClassified;Phenolic acids (C6-C1);0.803;notClassified;Simple phenolic acids;0.66;Shikimates and Phenylpropanoids;Benzaldehyde;;NA;0.276681574866729;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
127;105.069568832816;1.3787065;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.136;Phenylpropanoids (C6-C3);Small peptides;0.075;Cinnamic acids and derivatives;Pyrrole alkaloids;0.036;Cinnamic acids and derivatives;Styrene;Saxifragales;NA;0.611754657804074;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
128;917.067953102508;1.3797665;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.979;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.999;Cinnamic acids and derivatives;Cinnamic acids and derivatives;0.998;Cinnamic acids and derivatives;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
129;615.061907133052;1.3799758;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.84;NA;Phenylpropanoids (C6-C3);0.156;NA;Cinnamic acids and derivatives;0.158;Shikimates and Phenylpropanoids;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
130;988.998537067804;1.3800626;NA;Amino acids and Peptides;0.607;NA;Small peptides;0.174;NA;Dipeptides;0.199;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
131;595.144479856264;1.3838577;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.938;Flavonoids;Small peptides;0.974;Proanthocyanins;Dipeptides;0.573;Proanthocyanins;(+)-Gallocatechin-(4alpha->6)-(+)-catechin;;NA;0.311982105452379;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
132;443.097896323719;1.3840978;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.93;Flavonoids;Small peptides;0.927;Flavan-3-ols;Aminoacids;0.96;Flavan-3-ols;Catechin 4'-O-gallate;;NA;0.263575167759506;Shikimates and Phenylpropanoids;Flavonoids;Flavan-3-ols;#7B3294;#9255A7;#AF82BE
133;935.07841264728;1.3849928;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.405731896293876;Phenolic acids (C6-C1);Phenolic acids (C6-C1);0.405731896293876;Gallotannins;Gallotannins;0.405731896293876;Gallotannins;Terflavin C;;NA;0.287872523192927;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
134;504.009467198757;1.3865957;Amino acids and Peptides;Amino acids and Peptides;0.967;Small peptides;Small peptides;0.981;Aminoacids;Aminoacids;0.985;Aminoacids;NA;NA;NA;NA;Amino acids and Peptides;Small peptides;Aminoacids;#D73027;#E57873;#E88681
135;953.093802618356;1.3875245;Amino acids and Peptides;Amino acids and Peptides;0.736;Amino acid glycosides;Amino acid glycosides;0.909;Cyanogenic glycosides;Cyanogenic glycosides;0.941;Cyanogenic glycosides;NA;NA;NA;NA;Amino acids and Peptides;Amino acid glycosides;Cyanogenic glycosides;#D73027;#D93A32;#DD4E47
136;737.046881281915;1.3877908;NA;Alkaloids;0.656;NA;Tryptophan alkaloids;0.174;NA;Carboline alkaloids;0.025;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
137;617.076992211171;1.3901832;Shikimates and Phenylpropanoids;Alkaloids;0.985;Phenolic acids (C6-C1);Tyrosine alkaloids;0.733;Gallotannins;Isoindole alkaloids;0.579;Gallotannins;[6,7,12,13,22-Pentahydroxy-21-(hydroxymethyl)-3,16-dioxo-2,17,20,23-tetraoxapentacyclo[16.3.1.18,11.04,9.010,15]tricosa-4,6,8,10,12,14-hexaen-19-yl] 3,4,5-trihydroxybenzoate;;NA;0.265834336568029;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
138;425.086875502122;1.3903729;Shikimates and Phenylpropanoids;Carbohydrates;0.837;Flavonoids;Aminosugars and aminoglycosides;0.234;Dihydroflavonols;Pyrimidine nucleosides;0.157;Dihydroflavonols;4-hydroxy-3-[2-hydroxy-5-[(2S,3S)-3,5,7-trihydroxy-4-oxo-2,3-dihydrochromen-2-yl]phenyl]benzoic acid;;NA;0.271509723230681;Shikimates and Phenylpropanoids;Flavonoids;Dihydroflavonols;#7B3294;#9255A7;#A979BA
139;512.034849378348;1.392788;NA;Shikimates and Phenylpropanoids;0.135054021608643;NA;Phenolic acids (C6-C1);0.0900360144057623;NA;Naphthalenes and derivatives;0.0670057278479643;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
140;705.002571275672;1.3943056;NA;Fatty acids;0.246;NA;Fatty esters;0.547;NA;Aminoacids;0.261;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
141;507.075416784735;1.3991492;NA;Amino acids and Peptides;0.693;Small peptides;Small peptides;0.881;NA;Aminoacids;0.346;Small peptides;NA;NA;NA;NA;Unclassified;Small peptides;Unclassified;#D73027;#E57873;#F5C9C7
142;746.029564141211;1.3994715;Amino acids and Peptides;Amino acids and Peptides;0.983;Small peptides;Small peptides;0.994;Dipeptides;Dipeptides;0.938;Dipeptides;NA;NA;NA;NA;Amino acids and Peptides;Small peptides;Dipeptides;#D73027;#E57873;#EC9C98
143;376.959297584505;1.400009;notClassified;Amino acids and Peptides;0.995;notClassified;Small peptides;0.998;notClassified;Aminoacids;0.998;notClassified;NA;;NA;0.125336461263141;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
144;323.039660322791;1.4001083;Alkaloids;Alkaloids;0.995;Tryptophan alkaloids $ Anthranilic acid alkaloids;Anthranilic acid alkaloids;0.873;Quinoline alkaloids;Acridone alkaloids;0.344;Quinoline alkaloids;8-Hydroxyquinoline;;NA;0.376622939074108;Alkaloids;Tryptophan alkaloids;Quinoline alkaloids;#2C7BB6;#7EAED2;#ABCAE2
145;417.985569982627;1.4001375;Amino acids and Peptides;Amino acids and Peptides;0.99;Small peptides;Small peptides;0.987;Aminoacids;Aminoacids;0.992;Aminoacids;NA;NA;NA;NA;Amino acids and Peptides;Small peptides;Aminoacids;#D73027;#E57873;#E88681
146;146.117125071681;1.4001819;Amino acids and Peptides $ Shikimates and Phenylpropanoids;Amino acids and Peptides;0.989;Small peptides;β-lactams;0.972;Aminoacids;Cephalosporins;0.533;Aminoacids;(2S,3S)-3-methyl-2-(methylazaniumyl)pentanoate $ N-Methyl-L-isoleucine;Magnoliopsida;NA;0.449347081971353;Amino acids and Peptides;Small peptides;Aminoacids;#D73027;#E57873;#E88681
147;502.11914612243;1.4004191;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.914;Phenolic acids (C6-C1);Phenolic acids (C6-C1);0.197;Gallotannins;Simple phenolic acids;0.336;Gallotannins;1,6-Digalloyl-beta-D-glucopyranose;;NA;0.44154723263272;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
148;153.018020929893;1.4008635;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.600084916113951;Phenolic acids (C6-C1);Phenolic acids (C6-C1);0.560079255039687;Gallotannins $ Simple phenolic acids;Simple coumarins;0.441062171130686;Gallotannins;Gallic acid $ Gallic Acid;;NA;0.366672152028205;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
149;539.011398787057;1.4010814;notClassified;Alkaloids;0.837;notClassified;Nicotinic acid alkaloids;0.073;notClassified;Pyridine alkaloids;0.073;notClassified;Betaine Aldehyde $ Betaine aldehyde;;NA;0.221489352872843;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
150;459.012401635042;1.4016049;Amino acids and Peptides;Amino acids and Peptides;0.961;β-lactams;β-lactams;0.702;NA;Cephalosporins;0.354;β-lactams;NA;NA;NA;NA;Amino acids and Peptides;β-lactams;Unclassified;#D73027;#E98D88;#F1B5B2
151;387.001592643224;1.4029301;Polyketides;Amino acids and Peptides;0.892;Aromatic polyketides;Small peptides;0.83;Benzophenones;Dipeptides;0.485;Benzophenones;Dihydroerdin;;NA;0.194668689411355;Polyketides;Aromatic polyketides;Benzophenones;#1B9E77;#26A37E;#3CAC8B
152;986.110953885884;1.4030809;Alkaloids;Shikimates and Phenylpropanoids;0.187928297574047;Anthranilic acid alkaloids;Phenolic acids (C6-C1);0.164437260377291;Acridone alkaloids;Gallotannins;0.117455185983779;Acridone alkaloids;Kynurenic acid;;NA;0.434063188780475;Alkaloids;Anthranilic acid alkaloids;Acridone alkaloids;#2C7BB6;#3782BA;#4B8FC1
153;970.115266093135;1.4053229;NA;Alkaloids;0.396;NA;Histidine alkaloids;0.25;NA;Imidazole alkaloids;0.248;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
154;523.050884901386;1.4095706;NA;Amino acids and Peptides;0.626;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.81;Cinnamic acid amides;Cinnamic acid amides;0.806;Cinnamic acid amides;NA;NA;NA;NA;Unclassified;Phenylpropanoids (C6-C3);Cinnamic acid amides;#7B3294;#A675B7;#AF83BE
155;289.070577525855;1.4148533;Shikimates and Phenylpropanoids;Amino acids and Peptides;1;Flavonoids;Small peptides;0.999;Dihydroflavonols;Dipeptides;0.738;Dihydroflavonols;Fustin;;NA;0.350734947235457;Shikimates and Phenylpropanoids;Flavonoids;Dihydroflavonols;#7B3294;#9255A7;#A979BA
